[BOOT] 2024-02-08T12:13:55Z CrowdSense System Init... OK
[DATA] 2024-02-08T12:13:55Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-69 | FC:0x4000 | SEQ:0001 | MAC:1e:89:b6:1d:c5:a8 | SSID:L Bello_8361
[DATA] 2024-02-18T15:54:21Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-44 | FC:0x4000 | SEQ:1498 | MAC:da:a6:a8:37:0f:d0 | SSID:
[DATA] 2024-02-18T15:54:21Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-58 | FC:0x4000 | SEQ:1499 | MAC:da:a6:a8:37:0f:d0 | SSID:
[DATA] 2024-02-18T15:54:21Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-58 | FC:0x4000 | SEQ:1504 | MAC:da:a6:a8:37:0f:d0 | SSID:
[DATA] 2024-02-18T15:54:21Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-95 | FC:0x4000 | SEQ:1510 | MAC:da:a6:a8:37:0f:d0 | SSID:
[DATA] 2024-02-18T15:54:21Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-71 | FC:0x4000 | SEQ:1511 | MAC:da:a6:a8:37:0f:d0 | SSID:
[DATA] 2024-02-18T15:54:21Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-54 | FC:0x4000 | SEQ:1513 | MAC:da:a6:a8:37:0f:d0 | SSID:
[DATA] 2024-02-18T15:54:22Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-80 | FC:0x4000 | SEQ:1514 | MAC:da:a6:a8:37:0f:d0 | SSID:
[DATA] 2024-02-18T15:54:22Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-46 | FC:0x4000 | SEQ:1515 | MAC:da:a6:a8:37:0f:d0 | SSID:
[DATA] 2024-02-18T15:54:22Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-39 | FC:0x4000 | SEQ:1516 | MAC:da:a6:a8:37:0f:d0 | SSID:
[DATA] 2024-02-18T15:54:22Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-65 | FC:0x4000 | SEQ:1517 | MAC:da:a6:a8:37:0f:d0 | SSID:
[DATA] 2024-02-18T15:54:22Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-64 | FC:0x4000 | SEQ:1518 | MAC:da:a6:a8:37:0f:d0 | SSID:
[DATA] 2024-02-18T15:54:22Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-87 | FC:0x4000 | SEQ:1519 | MAC:da:a6:a8:37:0f:d0 | SSID:
[DATA] 2024-02-18T15:54:52Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-66 | FC:0x4000 | SEQ:0755 | MAC:92:3e:f6:69:31:bb | SSID:
[DATA] 2024-02-18T15:54:52Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-90 | FC:0x4000 | SEQ:0756 | MAC:92:3e:f6:69:31:bb | SSID:
[DATA] 2024-02-18T15:54:52Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-61 | FC:0x4000 | SEQ:0757 | MAC:92:3e:f6:69:31:bb | SSID:
[DATA] 2024-02-18T15:54:52Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-62 | FC:0x4000 | SEQ:0763 | MAC:92:3e:f6:69:31:bb | SSID:
[DATA] 2024-02-18T15:54:52Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-79 | FC:0x4000 | SEQ:0764 | MAC:92:3e:f6:69:31:bb | SSID:
[DATA] 2024-02-18T15:54:52Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-77 | FC:0x4000 | SEQ:0773 | MAC:92:3e:f6:69:31:bb | SSID:
[DATA] 2024-02-18T15:54:52Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-90 | FC:0x4000 | SEQ:0774 | MAC:92:3e:f6:69:31:bb | SSID:
[DATA] 2024-02-18T15:54:52Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-53 | FC:0x4000 | SEQ:0775 | MAC:92:3e:f6:69:31:bb | SSID:
[DATA] 2024-02-18T15:54:52Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-68 | FC:0x4000 | SEQ:0776 | MAC:92:3e:f6:69:31:bb | SSID:
[DATA] 2024-02-18T15:54:52Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-60 | FC:0x4000 | SEQ:0777 | MAC:92:3e:f6:69:31:bb | SSID:
[DATA] 2024-02-18T15:54:52Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-56 | FC:0x4000 | SEQ:0778 | MAC:92:3e:f6:69:31:bb | SSID:
[DATA] 2024-02-18T15:55:11Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-52 | FC:0x4000 | SEQ:0839 | MAC:8a:c1:26:fc:0b:13 | SSID:
[DATA] 2024-02-18T15:55:11Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-36 | FC:0x4000 | SEQ:0840 | MAC:8a:c1:26:fc:0b:13 | SSID:
[DATA] 2024-02-18T15:55:12Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-44 | FC:0x4000 | SEQ:0842 | MAC:8a:c1:26:fc:0b:13 | SSID:
[DATA] 2024-02-18T15:55:12Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-94 | FC:0x4000 | SEQ:0844 | MAC:8a:c1:26:fc:0b:13 | SSID:
[DATA] 2024-02-18T15:55:12Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-55 | FC:0x4000 | SEQ:0854 | MAC:8a:c1:26:fc:0b:13 | SSID:
[DATA] 2024-02-18T15:55:12Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-61 | FC:0x4000 | SEQ:0855 | MAC:8a:c1:26:fc:0b:13 | SSID:
[DATA] 2024-02-18T15:55:12Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-76 | FC:0x4000 | SEQ:0856 | MAC:8a:c1:26:fc:0b:13 | SSID:
[DATA] 2024-02-18T15:55:12Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-47 | FC:0x4000 | SEQ:0857 | MAC:8a:c1:26:fc:0b:13 | SSID:
[DATA] 2024-02-18T15:55:12Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-56 | FC:0x4000 | SEQ:0858 | MAC:8a:c1:26:fc:0b:13 | SSID:
[DATA] 2024-02-18T15:55:12Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-66 | FC:0x4000 | SEQ:0859 | MAC:8a:c1:26:fc:0b:13 | SSID:
[DATA] 2024-02-18T15:55:12Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-49 | FC:0x4000 | SEQ:0860 | MAC:8a:c1:26:fc:0b:13 | SSID:
[DATA] 2024-02-18T15:55:12Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-88 | FC:0x4000 | SEQ:0861 | MAC:8a:c1:26:fc:0b:13 | SSID:
[DATA] 2024-02-18T15:55:12Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-41 | FC:0x4000 | SEQ:0862 | MAC:8a:c1:26:fc:0b:13 | SSID:
[DATA] 2024-02-18T15:55:31Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-81 | FC:0x4000 | SEQ:0963 | MAC:ba:e9:fa:34:3e:9f | SSID:
[DATA] 2024-02-18T15:55:31Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-77 | FC:0x4000 | SEQ:0964 | MAC:ba:e9:fa:34:3e:9f | SSID:
[DATA] 2024-02-18T15:55:32Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-78 | FC:0x4000 | SEQ:0965 | MAC:ba:e9:fa:34:3e:9f | SSID:
[DATA] 2024-02-18T15:55:32Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-59 | FC:0x4000 | SEQ:0966 | MAC:ba:e9:fa:34:3e:9f | SSID:
[DATA] 2024-02-18T15:55:32Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-45 | FC:0x4000 | SEQ:0967 | MAC:ba:e9:fa:34:3e:9f | SSID:
[DATA] 2024-02-18T15:55:32Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-43 | FC:0x4000 | SEQ:0973 | MAC:ba:e9:fa:34:3e:9f | SSID:
[DATA] 2024-02-18T15:55:32Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-43 | FC:0x4000 | SEQ:0979 | MAC:ba:e9:fa:34:3e:9f | SSID:
[DATA] 2024-02-18T15:55:32Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-91 | FC:0x4000 | SEQ:0980 | MAC:ba:e9:fa:34:3e:9f | SSID:
[DATA] 2024-02-18T15:55:32Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-46 | FC:0x4000 | SEQ:0981 | MAC:ba:e9:fa:34:3e:9f | SSID:
[DATA] 2024-02-18T15:55:32Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-68 | FC:0x4000 | SEQ:0982 | MAC:ba:e9:fa:34:3e:9f | SSID:
[DATA] 2024-02-18T15:55:51Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-38 | FC:0x4000 | SEQ:0858 | MAC:e2:cc:e0:ef:b8:0d | SSID:
[DATA] 2024-02-18T15:55:51Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-43 | FC:0x4000 | SEQ:0859 | MAC:e2:cc:e0:ef:b8:0d | SSID:
[DATA] 2024-02-18T15:55:52Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-51 | FC:0x4000 | SEQ:0861 | MAC:e2:cc:e0:ef:b8:0d | SSID:
[DATA] 2024-02-18T15:55:52Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-84 | FC:0x4000 | SEQ:0862 | MAC:e2:cc:e0:ef:b8:0d | SSID:
[DATA] 2024-02-18T15:55:52Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-52 | FC:0x4000 | SEQ:0863 | MAC:e2:cc:e0:ef:b8:0d | SSID:
[WARN] 2024-02-18T15:55:52Z Packet dropped (queue full)
[DATA] 2024-02-18T15:55:52Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-45 | FC:0x4000 | SEQ:0878 | MAC:e2:cc:e0:ef:b8:0d | SSID:
[DATA] 2024-02-18T15:55:52Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-37 | FC:0x4000 | SEQ:0879 | MAC:e2:cc:e0:ef:b8:0d | SSID:
[DATA] 2024-02-18T15:55:52Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-40 | FC:0x4000 | SEQ:0880 | MAC:e2:cc:e0:ef:b8:0d | SSID:
[DATA] 2024-02-18T15:55:52Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-47 | FC:0x4000 | SEQ:0881 | MAC:e2:cc:e0:ef:b8:0d | SSID:
[DATA] 2024-02-18T15:55:52Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-36 | FC:0x4000 | SEQ:0882 | MAC:e2:cc:e0:ef:b8:0d | SSID:
[DATA] 2024-02-18T15:55:52Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-45 | FC:0x4000 | SEQ:0883 | MAC:e2:cc:e0:ef:b8:0d | SSID:
[DATA] 2024-02-18T15:56:11Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-78 | FC:0x4000 | SEQ:1213 | MAC:2e:c5:3b:d1:fb:3e | SSID:
[DATA] 2024-02-18T15:56:12Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-87 | FC:0x4000 | SEQ:1223 | MAC:2e:c5:3b:d1:fb:3e | SSID:
[INFO] 2024-02-18T15:56:12Z Garbage collection started
[DATA] 2024-02-18T15:56:12Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-64 | FC:0x4000 | SEQ:1229 | MAC:2e:c5:3b:d1:fb:3e | SSID:
[DATA] 2024-02-18T15:56:12Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-62 | FC:0x4000 | SEQ:1230 | MAC:2e:c5:3b:d1:fb:3e | SSID:
[DATA] 2024-02-18T15:56:12Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-60 | FC:0x4000 | SEQ:1231 | MAC:2e:c5:3b:d1:fb:3e | SSID:
[DATA] 2024-02-18T15:56:12Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-94 | FC:0x4000 | SEQ:1232 | MAC:2e:c5:3b:d1:fb:3e | SSID:
[DATA] 2024-02-18T15:56:12Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-40 | FC:0x4000 | SEQ:1233 | MAC:2e:c5:3b:d1:fb:3e | SSID:
[DATA] 2024-02-18T15:56:12Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-44 | FC:0x4000 | SEQ:1234 | MAC:2e:c5:3b:d1:fb:3e | SSID:
[DATA] 2024-02-18T15:56:12Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-73 | FC:0x4000 | SEQ:1235 | MAC:2e:c5:3b:d1:fb:3e | SSID:
[DATA] 2024-02-18T15:56:12Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-36 | FC:0x4000 | SEQ:1236 | MAC:2e:c5:3b:d1:fb:3e | SSID:
[DATA] 2024-02-18T15:56:36Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-88 | FC:0x4000 | SEQ:0145 | MAC:f2:ca:4f:0c:6c:aa | SSID:
[DATA] 2024-02-18T15:56:36Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-88 | FC:0x4000 | SEQ:0146 | MAC:f2:ca:4f:0c:6c:aa | SSID:
[DATA] 2024-02-18T15:56:36Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-79 | FC:0x4000 | SEQ:0148 | MAC:f2:ca:4f:0c:6c:aa | SSID:
[DATA] 2024-02-18T15:56:36Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-94 | FC:0x4000 | SEQ:0149 | MAC:f2:ca:4f:0c:6c:aa | SSID:
[DATA] 2024-02-18T15:56:36Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-91 | FC:0x4000 | SEQ:0150 | MAC:f2:ca:4f:0c:6c:aa | SSID:
[DATA] 2024-02-18T15:56:37Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-44 | FC:0x4000 | SEQ:0156 | MAC:f2:ca:4f:0c:6c:aa | SSID:
[DEBUG] 2024-02-18T15:56:37Z Reconnecting to MQTT broker...
[DATA] 2024-02-18T15:56:37Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-90 | FC:0x4000 | SEQ:0161 | MAC:f2:ca:4f:0c:6c:aa | SSID:
[DATA] 2024-02-18T15:56:37Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-94 | FC:0x4000 | SEQ:0162 | MAC:f2:ca:4f:0c:6c:aa | SSID:
[DATA] 2024-02-18T15:56:37Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-37 | FC:0x4000 | SEQ:0163 | MAC:f2:ca:4f:0c:6c:aa | SSID:
[DATA] 2024-02-18T15:56:37Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-78 | FC:0x4000 | SEQ:0164 | MAC:f2:ca:4f:0c:6c:aa | SSID:
[DATA] 2024-02-18T15:56:37Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-83 | FC:0x4000 | SEQ:0165 | MAC:f2:ca:4f:0c:6c:aa | SSID:
[DATA] 2024-02-18T15:56:37Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-82 | FC:0x4000 | SEQ:0166 | MAC:f2:ca:4f:0c:6c:aa | SSID:
[DATA] 2024-02-18T15:57:02Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-37 | FC:0x4000 | SEQ:1685 | MAC:d6:38:a8:1a:9d:8c | SSID:
[DATA] 2024-02-18T15:57:02Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-92 | FC:0x4000 | SEQ:1686 | MAC:d6:38:a8:1a:9d:8c | SSID:
[INFO] 2024-02-18T15:57:02Z Packet dropped (queue full)
[DATA] 2024-02-18T15:57:02Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-59 | FC:0x4000 | SEQ:1687 | MAC:d6:38:a8:1a:9d:8c | SSID:
[INFO] 2024-02-18T15:57:02Z Reconnecting to MQTT broker...
[DATA] 2024-02-18T15:57:03Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-58 | FC:0x4000 | SEQ:1698 | MAC:d6:38:a8:1a:9d:8c | SSID:
[DATA] 2024-02-18T15:57:03Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-93 | FC:0x4000 | SEQ:1699 | MAC:d6:38:a8:1a:9d:8c | SSID:
[DATA] 2024-02-18T15:57:03Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-83 | FC:0x4000 | SEQ:1700 | MAC:d6:38:a8:1a:9d:8c | SSID:
[DATA] 2024-02-18T15:57:03Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-87 | FC:0x4000 | SEQ:1701 | MAC:d6:38:a8:1a:9d:8c | SSID:
[DATA] 2024-02-18T15:57:03Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-47 | FC:0x4000 | SEQ:1702 | MAC:d6:38:a8:1a:9d:8c | SSID:
[DATA] 2024-02-18T15:57:03Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-38 | FC:0x4000 | SEQ:1703 | MAC:d6:38:a8:1a:9d:8c | SSID:
[DATA] 2024-02-18T15:57:03Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-48 | FC:0x4000 | SEQ:1705 | MAC:d6:38:a8:1a:9d:8c | SSID:
[DATA] 2024-02-18T15:57:03Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-43 | FC:0x4000 | SEQ:1706 | MAC:d6:38:a8:1a:9d:8c | SSID:
[DATA] 2024-02-18T15:57:03Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-69 | FC:0x4000 | SEQ:1707 | MAC:d6:38:a8:1a:9d:8c | SSID:
[DATA] 2024-02-18T15:57:23Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-70 | FC:0x4000 | SEQ:1822 | MAC:92:ec:24:18:b0:ab | SSID:
[DATA] 2024-02-18T15:57:23Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-51 | FC:0x4000 | SEQ:1823 | MAC:92:ec:24:18:b0:ab | SSID:
[DATA] 2024-02-18T15:57:23Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-73 | FC:0x4000 | SEQ:1824 | MAC:92:ec:24:18:b0:ab | SSID:
[DATA] 2024-02-18T15:57:23Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-52 | FC:0x4000 | SEQ:1825 | MAC:92:ec:24:18:b0:ab | SSID:
[DATA] 2024-02-18T15:57:42Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-87 | FC:0x4000 | SEQ:1766 | MAC:12:ea:7f:04:56:65 | SSID:
[DATA] 2024-02-18T15:57:42Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-69 | FC:0x4000 | SEQ:1770 | MAC:12:ea:7f:04:56:65 | SSID:
[DATA] 2024-02-18T15:57:43Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-37 | FC:0x4000 | SEQ:1776 | MAC:12:ea:7f:04:56:65 | SSID:
[DATA] 2024-02-18T15:57:43Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-61 | FC:0x4000 | SEQ:1777 | MAC:12:ea:7f:04:56:65 | SSID:
[DATA] 2024-02-18T15:57:43Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-55 | FC:0x4000 | SEQ:1778 | MAC:12:ea:7f:04:56:65 | SSID:
[DATA] 2024-02-18T15:57:43Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-58 | FC:0x4000 | SEQ:1779 | MAC:12:ea:7f:04:56:65 | SSID:
[DATA] 2024-02-18T15:57:43Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-71 | FC:0x4000 | SEQ:1780 | MAC:12:ea:7f:04:56:65 | SSID:
[DATA] 2024-02-18T15:57:43Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-82 | FC:0x4000 | SEQ:1781 | MAC:12:ea:7f:04:56:65 | SSID:
[DATA] 2024-02-18T15:57:43Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-49 | FC:0x4000 | SEQ:1782 | MAC:12:ea:7f:04:56:65 | SSID:
[DATA] 2024-02-18T15:57:43Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-47 | FC:0x4000 | SEQ:1783 | MAC:12:ea:7f:04:56:65 | SSID:
[DATA] 2024-02-18T15:57:43Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-75 | FC:0x4000 | SEQ:1784 | MAC:12:ea:7f:04:56:65 | SSID:
[DATA] 2024-02-18T15:57:43Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-35 | FC:0x4000 | SEQ:1785 | MAC:12:ea:7f:04:56:65 | SSID:
[DATA] 2024-02-18T15:57:43Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-37 | FC:0x4000 | SEQ:1786 | MAC:12:ea:7f:04:56:65 | SSID:
[DATA] 2024-02-18T15:57:43Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-85 | FC:0x4000 | SEQ:1787 | MAC:12:ea:7f:04:56:65 | SSID:
[DATA] 2024-02-18T15:57:43Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-39 | FC:0x4000 | SEQ:1788 | MAC:12:ea:7f:04:56:65 | SSID:
[DATA] 2024-02-18T15:57:43Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-59 | FC:0x4000 | SEQ:1789 | MAC:12:ea:7f:04:56:65 | SSID:
[DEBUG] 2024-02-18T15:57:43Z Memory Dump: 0xFE 0x0A...
[DATA] 2024-02-18T15:57:43Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-67 | FC:0x4000 | SEQ:1790 | MAC:12:ea:7f:04:56:65 | SSID:
[DATA] 2024-02-18T15:58:02Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-80 | FC:0x4000 | SEQ:1838 | MAC:aa:60:76:7a:87:66 | SSID:
[DATA] 2024-02-18T15:58:02Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-89 | FC:0x4000 | SEQ:1839 | MAC:aa:60:76:7a:87:66 | SSID:
[DATA] 2024-02-18T15:58:02Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-40 | FC:0x4000 | SEQ:1841 | MAC:aa:60:76:7a:87:66 | SSID:
[DATA] 2024-02-18T15:58:02Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-74 | FC:0x4000 | SEQ:1843 | MAC:aa:60:76:7a:87:66 | SSID:
[DATA] 2024-02-18T15:58:03Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-73 | FC:0x4000 | SEQ:1854 | MAC:aa:60:76:7a:87:66 | SSID:
[DATA] 2024-02-18T15:58:03Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-70 | FC:0x4000 | SEQ:1856 | MAC:aa:60:76:7a:87:66 | SSID:
[DATA] 2024-02-18T15:58:03Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-94 | FC:0x4000 | SEQ:1857 | MAC:aa:60:76:7a:87:66 | SSID:
[DEBUG] 2024-02-18T15:58:03Z Packet dropped (queue full)
[DATA] 2024-02-18T15:58:03Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-54 | FC:0x4000 | SEQ:1858 | MAC:aa:60:76:7a:87:66 | SSID:
[DATA] 2024-02-18T15:58:03Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-59 | FC:0x4000 | SEQ:1859 | MAC:aa:60:76:7a:87:66 | SSID:
[DATA] 2024-02-18T15:58:03Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-86 | FC:0x4000 | SEQ:1862 | MAC:aa:60:76:7a:87:66 | SSID:
[DATA] 2024-02-18T15:58:03Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-86 | FC:0x4000 | SEQ:1863 | MAC:aa:60:76:7a:87:66 | SSID:
[DATA] 2024-02-18T15:58:22Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-45 | FC:0x4000 | SEQ:1923 | MAC:c2:82:f5:1a:a8:d2 | SSID:
[DATA] 2024-02-18T15:58:22Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-69 | FC:0x4000 | SEQ:1926 | MAC:c2:82:f5:1a:a8:d2 | SSID:
[DATA] 2024-02-18T15:58:23Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-66 | FC:0x4000 | SEQ:1935 | MAC:c2:82:f5:1a:a8:d2 | SSID:
[DATA] 2024-02-18T15:58:23Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-79 | FC:0x4000 | SEQ:1936 | MAC:c2:82:f5:1a:a8:d2 | SSID:
[DATA] 2024-02-18T15:58:23Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-54 | FC:0x4000 | SEQ:1937 | MAC:c2:82:f5:1a:a8:d2 | SSID:
[DATA] 2024-02-18T15:58:23Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-86 | FC:0x4000 | SEQ:1938 | MAC:c2:82:f5:1a:a8:d2 | SSID:
[DATA] 2024-02-18T15:58:23Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-92 | FC:0x4000 | SEQ:1939 | MAC:c2:82:f5:1a:a8:d2 | SSID:
[DATA] 2024-02-18T15:58:23Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-60 | FC:0x4000 | SEQ:1940 | MAC:c2:82:f5:1a:a8:d2 | SSID:
[DATA] 2024-02-18T15:58:23Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-46 | FC:0x4000 | SEQ:1945 | MAC:c2:82:f5:1a:a8:d2 | SSID:
[DATA] 2024-02-18T15:58:23Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-59 | FC:0x4000 | SEQ:1946 | MAC:c2:82:f5:1a:a8:d2 | SSID:
[INFO] 2024-02-18T15:58:23Z Memory Dump: 0xFE 0x0A...
[DATA] 2024-02-18T15:58:43Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-81 | FC:0x4000 | SEQ:0350 | MAC:ae:09:27:01:3a:a3 | SSID:
[DATA] 2024-02-18T15:58:44Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-81 | FC:0x4000 | SEQ:0365 | MAC:ae:09:27:01:3a:a3 | SSID:
[DATA] 2024-02-18T15:58:44Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-69 | FC:0x4000 | SEQ:0366 | MAC:ae:09:27:01:3a:a3 | SSID:
[DATA] 2024-02-18T15:59:11Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-61 | FC:0x4000 | SEQ:1457 | MAC:fa:80:f3:20:d9:c9 | SSID:
[DATA] 2024-02-18T15:59:11Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-64 | FC:0x4000 | SEQ:1458 | MAC:fa:80:f3:20:d9:c9 | SSID:
[DEBUG] 2024-02-18T15:59:11Z Packet dropped (queue full)
[DATA] 2024-02-18T15:59:11Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-70 | FC:0x4000 | SEQ:1459 | MAC:fa:80:f3:20:d9:c9 | SSID:
[DATA] 2024-02-18T15:59:11Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-75 | FC:0x4000 | SEQ:1461 | MAC:fa:80:f3:20:d9:c9 | SSID:
[DATA] 2024-02-18T15:59:11Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-40 | FC:0x4000 | SEQ:1462 | MAC:fa:80:f3:20:d9:c9 | SSID:
